Comments,location_bool
Em..mentang2 la yg berhormat terjun lubang terus buat permohonan maaf klu rakyat biasa ada smpai meninggal pun xde pun jkr buat permohonanan maaf.#kerjabiarikhlas,FALSE
vip jatuh maaf bagai....kalau org awam jatuh....xad nak mintak maaf....pekak telinga buta mata ada laa....berlubang seratus tahun xpa...bagus depa nie...tahniah,FALSE
Ya..ambo pun meyarankan agar semua YB dan menteri di Malaysia ni banyak berbasikal  dari berkereta mewah supaya nampak jalan-jalan yg berlubang dan tompok-tompok tar yg  ditampal semcm tahi lembu tu dijalanan...YB dan menteri perihatin.,TRUE
Vip lain tolong la tergolek sama.. pastu viral.. baru JKR buat kerja,FALSE
Menteri kena cepat je minta maaf.... how about us? Yg duk hadap jalan rosak lubang sebesar talam every single day???,FALSE
Bila menteri jatuh akibat lubang jalanraya .cepat2 jkr mohon maaf ..kalau rakyat marhaen hilang nyawa dek lobang kt jalanraya .  KORANG BUAT DEKKKKK JERRRR...GERAMMMMMMMMM,FALSE
"Kalau rakyat jatuh,ada nk mintak maaf ke JKR..selagi xda xcident teruk selagi tu dibiar dulu.kena org ada nama,errmmmm...masuk news lagi..kubur kita sama je saiz.Vip guna duit emas ke?",FALSE
Yb khairi mai naik motor kat kaw aku..klu jatuh motor sbb blubang sana sini blh jkr pohon maaf dekat yb kami pulak blh jln yg diturap sempurna,FALSE
"Di harap KJ dapat berbasikal di area klang...baru syok sikit,silap2 dapat pakej berendam sekali dekat tengah jalan...",FALSE
"Lepas ni. Kalau nak hantar aduan complain pasal jalan. Attach sekali gambar menteri Khairy.   Dgn ucapan ""jgn sampai menteri yg kena baru nak bertindak""",FALSE
Xcerdik..igt rakyat biasa nyawa xde harga ke...org2 politik naik sbb siapa klu bkn rakyat yg bg undi..sptotnya rakyat yg di dahulukn bkn org politik or menteri..bodo..jika rakyat biasa yg kna xde plak nk maaf2..,FALSE
Semoga bnyk menteri tertonggeng atau rebah didalam lubang2 diatas jln rayaa ni... bru ada tindakann... maii meru klang ni..area klang sentral lg la...mcm kawah bulan hihihi,TRUE
elok menteri menteri sekali dengan PM naik basikal... mudah skit nampak lubang.. dah tergolek cepat sikit jalan tu elok... berapa ramai dah sampai mati pun ada tak mintak maaf pun.. babi,FALSE
Kalau orang besar cpt2 minta maaf tapi kalau orang biasa langsung tak kisah..,FALSE
YB KJ .. rajin rajin la kayuh .. bnyk lg lubang merata rata ni,FALSE
"Rakyat ada yg patah tulang, malah ada yg meninggal.. Sbb nak elak lubang.. Ni menteri baru sikit jer.",FALSE
Le tour de jkr lar lps ni... Laluan utama hgwy pasir gudang...,FALSE
KJ kena main basikal 1 malaysia la mcm gini.. g buat spot check.. haha.. semoga selalu jatuh & jalan pon berturap lepas tu..,FALSE
ramai org yg jadi mngsa jalan berlubang ko x kisah pun...tiba KJ jatuh sikit ko dah nak minta maaf...ko punya keja cuma nak jaga menteri je kah? elok ikut buntut menteri jelah kalau rasa keja tu utk jaga menteri je tapi x kisah pasal rakyat yg byr cukai ni...,FALSE
"  Cadangan yang boleh masuk akallah, guna basikal oleh pegawai JKR, ronda jalan berlobang",TRUE
JKR tunggu report baru dia ambil tindakan..itu pun report yg ke-20 baru dia buat...tunggu ade orang mati baru baiki jalan berlubang..tunggu VIP jatuh beskal baru turap jalan...padahal banyak jalan berlubang yg perlu dibaiki..pekerja ramai duk ofis buat apa?  Lagi elok batalkan lesen kontraktor buat jalan yg buat jalan x ikut spec yg btul..coring test tu jgn la nak menipu,FALSE
"sini korek sana korek , sini tampal , sana tampal , sikit2 korek , lepas tu tampal ,",FALSE
Ha burit jkr kalau rakyat yg kena haram jadah apa diorang tak ambek tindakan apa2..puii kalau menteri2 yg kena tau lak mohon maaf...org awam complain bertahun nk buka kertas siasatan  apa ke cibai system,FALSE
Jangan lupa mohon maaf juga kat penunggang2 lain yg disebab kan jatuh langgar lubang. Xkan menteri je takut ke.,FALSE
"Kalau Menteri kemalangan akibat jalan rosak laju je pihak berkaitan mohon maaf, dah berpuluh tahun rakyat kebanyakan kemalangan yang mati ramai, yang hilang upaya pun ramai x pernah pun pihak2 ni minta maaf",FALSE
Isu dh lama pasal jalan berlubang ni....tp bila kena kt org2 atas br kalut nk menggelabah minta maaf konon...double standard nmpk....,FALSE
YB KJ sesekali mai la berbasikal ke rawang (ambil dr exit plaza tol rawang ke simpang bandar tasik puteri je). Minggu cuti tahun baru ni ke..please,TRUE
Dah kena kat diri sendiri baru nak sound yer... dlm mesyuarat kabinet setiap minggu ada bangkit kan x selama ni? Berapa ramai korban psl hal jalanraya kat Malaysia nie.. sampai Team Lando @ Rakyat Jelata kena kuar duit sendiri Tolong Turapkan Jalanraya,FALSE
Kami rakyat sudah cukup lama menderita... Cedera anggota badan... Rosak kenderaan... Hilang wang ringgit angkara jalan2 tidak dibaikpulih sepenuhnya...,FALSE
Sbb dia YB ke....siap minta maaf.....yg Naik motor meninggal langgar lubang mcm mna....,FALSE
Spatutnya.. JKR perlu mohon maaf kpd semua rakyat malaysia yg perna jgk jadi mangsa kpd jalan raya yg berlubang...,FALSE
Brapa byk nyawa melayang kerana jalan berlubang ada JKR kesah? Bila menteri jatuh sikit mntk maaf.? 😭😭,FALSE
mai la..jengok2 kt rawang niee....takkn nk tunggu menteri mai kayuh kt sini kott...baru nak amik fast action,TRUE
"Diminta semer Menteri acu trai gohek bsikal, acu trai langgor lubang..kalu reboh guling pating...JKR bekki arh jalan",FALSE
Betul kj cakap jkr kena pantau jgn nak lena je duit nak.tengok jln kat lembah klg lubang2 banyak elok lagi jln nak pegi kubur.,FALSE
"Pakai kasta juga,rakyat malaysia cedera dan mati sbb jln rosak xadapun minta maaf jkr pilih bulu btl",FALSE
Andai kata yang rebah basikal itu Hari RAKYAT mcm kami ni...xde nye JKR nk mohon MAAF......kena dgn MENTERI laju je JKR minta MAAF....,FALSE
"Byk jln kt KL ni yg rosak,yg pihak berwsjib jgn lh nk duduk je,tidur ke,ronda2 lh kt KL ni tgk mana jln yg rosak,jgn nk mkn gaji buta je,kereta pun blh jahanam,inikn pula manusia",FALSE
saya sokong menteri2 semua mula kan aktiviti berbasikal serata bandar dan desa 😂😂😂,TRUE
"Rim Kereta saya pernah rosak apabila masuk "" pothole"" Kalau yang bawa motorsikal dan yang membonceng agaknya apa akan terjadi ye :(",FALSE
Harap yb kj dtg berkayuh kat kelantan..byk jln nak kena turap,TRUE
Itu yg seadanya 'Penjawat awam(JKR KUALA LANGAT)bertolenlasi berhemah dan budi perkerti bukan hnya menteri malahan rakyat juga dilayan dgn seadanya 'Permintaan rakyat 'moga JKR KUALA LANGAT ambil perhatian akan keadaan jlnraya kenderaan dan juga motosikal agar rakyat dpt pergi/pulang dgn selesa 'Moga dipermudahkanlah urusan JKR KUALA LANGAT hendaknya AAMINNNN,TRUE
Tarik balik  semua kereta yg JKR gunakan skrg...bagi viva shj dari atasan sampai bawahan baru mereka tau keadaan jln di Malaysia🤭,TRUE
Dulu orang awam langgar jln brlubang excident patah riuk boleh bt RELAX dlu ... Skrng Menteri langgar jln brlubang siap la JKR ke bahas dkt PARLIMEN .... ADA YG TANG SENANG DUDUK LA.....,FALSE
"Saya rasa kalau di sarawak, tiap hari JKR akan biat permohonan maaf sebab jalan raya rosak.",TRUE
Bli kjdian mati je jkr thu mintak maaf kemon pantau la Jln riper la Mane Jln ygmebhyekn penguna ni mkm tdo mkm tdo ble ada kemalagan jkr hnye manpus mintak je ke...aduh sedih...,FALSE
Saya cadangkan semua yb2 di seluruh malaysia turut sama berbasikal dan jatuh cedera ringan di jalan2 di kampung2 lain jugak... Semoga jkr akan baik pulih segera selepas viral,TRUE
Untungla...jkr Bachok X mtk maaf pun.,FALSE
Dah berkurun isu jalan berlubang ni..Letak laa KJ kat Kementerian Kerjaraya pulak..mana tau kot2 ada perubahan 🙄,TRUE
"Meh klate, berlambak lubang, jenuhla dok slalu kena tukaq taya",FALSE
Aku harap ada ramai lg menteri² yg berbasikal utk menikmati kecantikan jalan raya di msia. ,TRUE
Woii jkr.. bila menteri jatuh basikal jalan berlubang ko beriya minta maaf... Melambak lubang kat jalan2 taman2 ko tak pergi tengok ke?? Musibat betul laa ..kalau mcm tu elok menteri2 yb2 langar lubang hari baru jkr buat kerja,FALSE
Nasib baik YB KJ suka Cycling dPt jgk pntau jalan berlubang..Tahniah YB n JKR..,FALSE
"yg meninggal xde pn pihak yg minta maaf. tp klu yb jatuh luka manja, terus minta maaf.",FALSE
"Jgn kata jkr, semua majlis yg patut maintain jalan, tolong la maintain, sampai bila kitorang nak kayakan tauke kedai tayar?",FALSE
JKR kuala langat memohon maaf kpd yb Khairi (menteri) jatuh basikal disebabkn jlnrye berlubang..klo rakyat biase bukan jatoh basikal je mlh motor jatoh..kereta bertembong nyawa melayang xde plk jkr memohon maaf tau sebagainye ..bodoh betullh jurutera jkr kuala langay tu yekk..bodek biar bertempat..,TRUE
Elok.. Byk lg menteri.. Jth.. Lubang.. Bru jkr..buat keje.. Selama.. Bg pada kontraktor.. X de pemantaun.. Jln yg sepatutnya tinggi 6inci..tinggal 3inci..lps kontraktor.. Dtg kesetiap umah.. Jual.. Jkr celaka,TRUE
"Sila datang ke sarawak, kebanyakan keadaan jalan raya lagiiiii teruk.  Memang lebih sesuai untuk kuda, bukan untuk kereta.",TRUE
Alhamdulilah .sebab musabab Allah berikn kpd Tuan Menteri...sudah lumrah jika org kenama terlibat pasti tindakn pihak berkenan akn segerakn ...perkara ini sebagai contoh.... Agar pihak terbabit ambik cakna semua yg berkaitan..,FALSE
Baru sedar ke jln bnyak lobang...dukk dkt dewan rakyat bkn nk bela nasib rakyat tp sibuk berebut jawatan pm..jln yg utk kegunaan rakyat terlps pandang atau saja malas nk pandang..bila berlaku pd menteri bru nk sibuk...sesebuah negara perluknn rakyat bkn seorg perdana menteri,FALSE
Sebenarnya apa saja kat malaysia ni utk ahli politik jelah... dorg tu sbnrnya rakyat....kita yg lain ni ‘alat’...,FALSE
Jilat Kena Rajin ( kuala langat),TRUE
Sepatutnya jalan raya tu kne 302 tau.. kj x bersalah.. yg salah rakyat.. rakyat mati pon xpe!!!! #pembaris,FALSE
"Benda sikit dah kepoh. Selama ni yg teruk2 jalan raya rosak, x pun diambil perhatian. Sebab menteri jatuh, kepoh satu dunia",TRUE
Jln sungai buloh kepong dah banyak kali belobang besar2 lak tu kalau yg bertahun jln kat situ x per yg baru jln komfom mati masuk lobang..aku nak beli batu nesan siap2 letak kat lobang tu ..tlg lah sikit pantau jln wilayah...ni bukan jln kg.aku bayar cukai jln...bonggok diorg ni,TRUE
Lepas ni blh upload mana2 gmbr jln raya yg rosak tag dekat KJ,TRUE
Hujung2 kau tampal yg kat tempat KJ eksiden. Yg tempat lain lobang sedepa tu tunggu klu2 ade menteri lain langgar eksiden pulak. ,FALSE
Baru ni ada kes rider moto masuk lubang sampai melambung jatuh yg viral dlm fb tu ada tak jkr mintak maaf..?,FALSE
"Bayar gaji Pengarah, Timb Pengarah, Jurutera, Pembantu jurutera, technician JKR tiap2 bulan puluhan malah ratusan ribu semua tu diorg buat apa? blh bagi statistik pembaikan jalan2 di Malaysia ni dgn details?? Nampak hebat dgn jawatan, tp sampah jalanan dlm melaksanakan tindakan!!",FALSE
Begitulah kalau YB jatuh dalam lubang.kalau rakyat biasa yang jatuh mati sekalipun.sahkan nak minta maaf.tanya khabar PON tidak,FALSE
Baik punye jilat jkr ni..klu jadi kat rakyat biasa terus buta mata buta hati biol punye jkr,FALSE
patutnya pengaarah JKR dipecat.. Barula Pengarah lain2 buat kerja,FALSE
"Kalau gitu saya lebih suka banyak menteri jatuh.maka nya tiada Jalan yang berlubang di malaysia. Tapi yg hirankan di negeri jiran, singapore tiada menteri jatuh dan jalan yang cantik.apa hal pulak",TRUE
Tubuhkan satu khas dlm JKR. Kerja dia hanya ronda setiap kawasan jalanraya.. yg mana rosak.. terus ambil gambar repair,TRUE
Mohon Yb2 yg berbasikal kalo bole cuba langgar semua lubang yg ada di kawasan anda agar dpt menikmati sendiri nikmatnya,FALSE
#jkr minta maaf boleh putar kan masa ke?? buat kerja la sikit pantau jalan mana yang berlubang tak elok tu. staff ramai2 buat apa.... klu tak de staff offer kat rider2 yg boleh buat keje. benda ni pun nak kami bagi cadangan ka...,FALSE
Tahniah JKR Langat...2021 bakal naik pangkat,FALSE
pegawai depa cuma pantau jln dia g keje balik keje je,FALSE
Yb accident baru minta maaf nak berulkan jln..selama ni berapa ramai orang yg dah jadi mangsa tapi jln tu tetap camtu juga..,FALSE
Kalau la orang biasa yg excident... JKR buat bodoh je... Menteri je yg depa layan... Buat aduan pun tak layan..,FALSE
Kat menteri JKR mohon maaf..Kat org awam yg dh banyak tergolek dn terkorban..x pernah pula JKR mohon maaf..jenis JKR Cari makan dn penuhkan tembolok sendiri..x da maruah dn jati diri sebagai penjawat awam dn kakitangan kerajaan..Mana maruah pengarah dn kakitangan JKR Langat..pandang darjat..,FALSE
Brapa byk yg kmlangn akibat jln rosak ada jkr mohon maaf..kna vvip cpt je mohon maaf..,FALSE
"Nyawa rkyat biasa tiada nilainya,,cuba bandingkan jlnraya Malaysia dgn Thailand....Rkyat ramai keno,Menteri 1 je,,,,terus Menletop",TRUE
Betul2 tu bila bab yb mentericpt2 jer mintak maaf..dasar jkr jab kerjakn raayat...bkn tolong raayat.,FALSE
Bila menteri kne laju je ... rakyat ade yg meninggal sbb jalan raya rosak senyap krik2,FALSE
JKR - penjawat awam kan? Ok up bonus lg utk bajet 2021,FALSE
Kalau d Sabah siap pecah kepala lagi haaa... Haaaa. Siapa nak ambil tau... Mereka dan keluarga mereka Sabah kita punya,TRUE
Kat area KL pun bnyk je jln berlobang xtau la nk ckp ...bila tampal jln lps 2-3hr jln pun berlubang blk..teruk btul,FALSE
jkr manjung sila check jalan segari... teruk sangat.. tunggu sampai menteri tumbang ke baru nak bertindak?,FALSE
Kalau menteri kena akan huru haralah jkr tapi kalai rakyat biasa maka di katakan kecuaian diri sendiri...,FALSE
Byk jln yg rosak...Jkr kena tgk lh secara keseluruhan..bukn org kenamaan dh kemalangan baru nk tgk...dah tu org awam ni jln atas apa?jln kn tugas dgn amanah...,FALSE
"Sebb kena kat menteri jkr minta maaf , kalau kena kat org awam x daknya nk mohon maaf , Sepi....",FALSE
Pundek laaaa... mentang2 menteri ko nk minta maaf.. bila tang rakyat ko buat bodoh jer,FALSE
"Yb khairy datang la berbasikal kat rawang hala ke country home, jalan best",TRUE
"bila rakyat biasa tergolek dog, xde pon ko mintak maaf JKR... bingai",FALSE
Acahnya kat highway pasir gudang ni langsung xde penyelesaian. Turap lubang bulan depan berlubang lagi ,FALSE
Tak pa KJ ...anggaplah itu sebagai satu cara tak sengaja utk merasai denyut nadi rakyat. Biar jkr dan pihak berkenaan terasa.,FALSE
Amboi jkr menteri kenal cpt mnta maaf klu netizen kena buat bodoh.buat malu la😈😈,FALSE
"Wowwww laju jkr minta maaf ye,rasa jln tu dh ok....bila org biasa guna jatuh atau meninggal jkr bt xtau je.....mmg dasar pu...k...keja mcm taik...",FALSE
"Tang menteri siap mintak maaf,klu rakyat mati tertanam dlm lubang tu pu dia kata g mamposlh...taik",FALSE
Harap kerajaan negeri dapat menyelesaikan masalah seperti jalan dan air dengan segera.. Rasanya masalah seperti ni dah lama dah.. Negeri maju dan hasil pendapatan paling tinggi tapi..,FALSE
Sikit saja ... ramai lagi penunggang motorsikal cedera parah sebab lubang lagi besar tapi JKR diam2 je..,FALSE
kat sabah tiada maaf..terlalu banyak lubang..nti jkr penat minta maaf hari2,TRUE
Tu baru lubang kecik je.. Dh kecoh.. Ada banyak lagi lubang² di atas jalanraya dlm Malaysia ni... 😂 😂 menteri Kena je kecoh dowh 😂 😂,TRUE
Lepas abah bidin blh start kayuh basikal .. azmin ali dh start tuhh.. ta,FALSE
"Dh banyak Rider2 yg terkorban dek angkara jln ber Lobang, tolong cpt baik pulih bila ada jln yg rosak, pikir nasib para rider2 😭😭🙏",TRUE
Minta tlg kj lalu jambatan dekat jalan utama sungai rambai...bru siap repair x smpai 1 bulan dh rosak blik...jhanam kreta moto org nk cri mkn,TRUE
Bila JKR minta maaf tanda ada keculasan kat situ. SPRM mohon masuk siasat,FALSE
Kesian kt JKR..nk tdo pn menteri kacau..biar je la JKR tdo sambil2 tggu gji masuk..,FALSE
gws kj...for jkr lu pikioo la sndri huhuhu..renung renungkn kn dn pntau jln berlubng..,FALSE
Semoga lbh ramai YB buat2 jatuh bila jumpa lubang,FALSE
Lebuh Raya  PLUS  pun la dah jadi macam jalan kampong  ..banyak potholes,TRUE
Haram jadah JKR .... Kalau menteri minta maaf ... Rakyat yang accident mati katak macam Mana ?,FALSE
"Ini yang dikatakan babi ekor 9, menteri tersungkur mintak maaf, rakyat mati katak dia relax goncang peler, anak haram, semoga mak bapak anak beranak kau menjadi mangsa seterusnya",FALSE
Terbaik YB KJ kasi ingat pada Pegawai  JKR seluruh Negara jangan duduk dalam aircorn turun padang tolong banci jln lobang lobang.......,FALSE
"Jalan2 byk substandard ... berlopak, berlobang, beralun2 sana sini. Mcm mana JKR boleh award contract pd contractor substandard !",FALSE
Caih kalau menteri cepat je korang mtk maaf....rakyat2 ramai mane dah pecah pale eksiden terlanggar lubang kt jalan raya jibake,FALSE
"KALAU MCM TU kita rakyat biasa DOA kn ramai lagi org politik YB YB dpt kemalangan  ,,baru secepat kilat rakyat dpt munafaat.. sama jugak bila ada WAKIL RAKYAT MATI ,ada prk segala mcm mcm hak rakyat yg tertangguh akn d bagi.. maka ramai yg doa wakil rakyat kwsn sendiri mati..RAHMAT katanya...",FALSE
Nk doakan menteri kemalangan tempat kita akibat jalan berlubang atau teruk nampak sangat berdosa hihihi tapi kalau terpaksa boleh ke ? Tanya je hihihi,FALSE
Sbb YB yg kena. Yg beribu rakyat kena diam je. Komplen mcm ne pn x kesah.,FALSE
Payung nk koyak la tu...bnyk lagi yb jalan rosaknye...lepasni mintak2 bnyk lagi yb kanena kena lah...,FALSE
JKR sabah patut minta maaf setiap minit pun belum cukup.. Terlampau banyak lubang 🤣🤣🤣,FALSE
Bila lando nk jadi menteri...hmmm,FALSE
Pecat pengarah jkr tu. Ganti dgn bro lando lg bagus. Bila menteri laju2 kau mintak maaf.,FALSE
Mentang2 Menteri yg terbabit hampa pandai mohon maaf....bila rakyat buat dekk saja...khidmat utk semua bukan yg tertentu..,FALSE
"Bila menteri, vvip, vip cepat korang minta maaf, orang awam mati pun orang buat xtau..",FALSE
Ampang ni pun bersepah² lubang. JKR sini nak sruh KJ lalu naik basikal ke bru nak tampal lubang sini.,FALSE
Kalau rakyat biasa mcn mana ada minta maaf,FALSE
Butuh kau jkr!!! Bukan main semangat kau mintak maaf!!! Rakyat yang jatuh ade yg smpai mati disebabkan jelaraya korang mcm cibai ade ko buat permohonan maaf??? Memang binatang laa korang ni,FALSE
Knp sprm xnak siasat jkr ya.. Duit peruntukan dpt. Tapi jalan masih byk berlubang,FALSE
Tggu pulak Menteri mati kena langgar pemandu mabuk.,FALSE
Saya dah suarakan tentang jalanraya d hadapan trowong menuju ke subang hightech namun hingga sekarang masih x berubah. Mungkin nak tunggu kereta menteri yg terbabas agaknya.tak pe kita tunggu dan lihat giliran siapa pula lepas ni........,TRUE
Suruh semua yb naik basikal blh tgok2 jln di kwsan masing2. Jgn tahu time nk mengundi je baru nk trun padang,FALSE
kalau menteri laju le minta maaf..cuba rakyat marhean mcm kita ni..lantak kau la apa nk jadi,FALSE
waahh kalau menteri bukan main laju minta maaf bagai... rakyat marhaen ni bila jkr nak minta maaf pasal buat lubang pandai tutup lubang macam bajak sawah... hhhhaaaaakkkkttuuuiiii,FALSE
"Kalu kena tang org besar jer,cepat tul mohon maaf yer..cuba kn tang rakyat marhen ni...haus lerrr😂😂😂",FALSE
"Kita tak bayar roadtax YB dan ramai yg kecam bila kita kayuh dijalan raya. Mereka suruh kita kayuh dalam taman bunga je YB. Kalau jujur nak mintak maaf, bersusun rakyat menunggu.",FALSE
Kek jalan pantai jelebu ado lubang mcm 2 laa..,TRUE
kt menteri mintak maaf . kt rakyat biasa ni buat xthu je . kita sama je manusia jgk,FALSE
"Mai la ronda2 basikal area Kedah plak Dato’. Kalau area sini, kita lalu ja rasa macam gempa bumi, bergegar  seluruh badan. 😅😅",TRUE
Sorry to say that a lot of roads need repairs. The holes are more bigger than the one i see in the picture.!Over to u JkR!,FALSE
Mitak tolong pak2 menteri pakat2 kayuh beskal masuk jalan kampung jugak...,FALSE
Ramai yang telah mati katak macam mana... Hanya menteri saja manusia... Yang lain itu katak ke?..tak payah minta maaf?,FALSE
Jkr tubuh skuad ronda kawasan,FALSE
Menteri2 waibi2 ptut sertai xtvt berbasikal.. Supaya lubang2 djln Raya senang dkesan..sekian,TRUE
"Cmni jela, klu eksiden libatkn jln rosak, viral kn n tag je smue badan yg bwajib tmasuk brotherhood Tgk spe yg cpt bt kje Klu brotherhood bt dlu, badan yg bwajib kne mintak maaf n byr brotherhood Klu badan yg bwajib bt dlu, respect, anda bjaya dlm kerja anda",FALSE
"Rasenye bukan komen sinis dah kat dalam tu, dah macam nak terbalikkan je semua pejabat aduan JKR se-Malaysia semua komen kat situ aku tengok. Bukan bende kecik walaupun lopak kecik, da jadik antara penyebab kematian tau idok? Bila rakyat marah, tolong jangan anggap tu komen sinis, tapi anggap macam doa orang teraniaya yang makbul.",FALSE
"Nama punJKR jgn kerja rajin...jika kerja rajin  jentera kita rosak....jabatan kita  rugi,.,.kita kena rehat.",FALSE
Dah sejak merdeka jalan kita teruk. Dah lama jkr/pbt buat kerja teruk. Apa nak heran.,FALSE
Byk lg jln yg meragut nyawa korang x minta maaf pun. Apasal sb menteri korang minta maaf?,FALSE
Hulu Langat hancur jalan....YB DAP...muka pun sama MCM jalan Langat.  Rileks je,TRUE
"harap YB KJ ajak ramai lagi menteri berbasikal...sebab kalau eksiden,cepat sikit repair jalan tu...sbb rakyat meninggal sebab eksiden jalan berlubang pom,belum tentu cepat repair jalan tu..",FALSE
JKR hanya mnta maaf bila menteri tergolek jatuh tp bkn dgn rakyat biasa..hrp2 makin ramai la menteri2 dan org bsr JKR naik basikal dan merasai jln di malaysia.,FALSE
Jika rakyat jatuh sebab jalan berlubang jkr kata laju dan cuai tapi menteri minta maaf terus!,FALSE
di harap JKR buat buat tugu peringtan kt tepi jalan yg YB jatuh tu..sbgai ingtan kepada semua org..tempt bersejarah harus di kenang,FALSE
"JKR double standart, tiba-tiba aku harapkan semua VIP dan parti politik kat Malaysia ni eksiden disebabkan jalan yang rosak atau teruk ",TRUE
Double standard...kne k org awam xdok plk nk mntk maaf,FALSE
"dh mcm cter antara dua darjat. bak kata bung, pakyu",FALSE
Kerana menteri minta maaf....kerana org ramai yg lalu har harii ada JKR ambil kisah....,FALSE
"Kawan aku eksiden langgo lubang..kena pulak saman pastu,alasan kecuaian sendiri..sian kawan tu,ketawa dalam sedih😆😆",FALSE
Selepas ini bekalkan kenderaan berupa basikal sahaja kepada pegawai atasan dan kakitangan JKR. Kenderaan pacuan 4x4 terutamanya perlu ditarik balik dan tiada peruntukan baru dibekalkan bagi mereka merasai sendiri denyut nadi rakyat dengan lebih mendalam.,FALSE
KJ adalah orang pertama yg bayar cukai jalan utk basikal kan JKR?,FALSE
Kalau orang awam pegi jahanam .minta maaf jauh dekali .yg berhormat kata kn .pilih bulu.,FALSE
"banyak lagi jalan berlopak dan berlobang mr JKR, tunggu mangsa pada masa yg sesuai. Kalau marhaen mangsanya, senyap gitu je. Check dan baikilah",FALSE
Memohon maaf tidak mengubah Jalan rosak  sya setuju dengan yb KJ pantau lah Jalan seluruh negara jangan buka sebelah Mata je,FALSE
Jkr ni mmg hawau....jln berlobang 1 msia. Ramai dh accident tergolek. Kojol pun ada. Ada ke jkr minta maaf. Ini lobang ciput je. Oohh...org kayangan yg accident ..patutlah,TRUE
Minta YB KJ kayuh waktu malam pulak. Tiang lampu jadi wayang pacak je Jln Klang-Banting tu,TRUE
Hbt..ada pngkt mnta maaf ye..rkyt ni mmg xde prasaan ke..double stndard btl,FALSE
Yb daa calau balau baru nk buatt keje...Selalu mcm tuu lerrr...,FALSE
jkr perlu mintal maaf kepada penungang2 motosikal yg maut yg ptah yg cedera parah kerana langar jalan raya yg rosak.. termasuk aku..,FALSE
double standard btl...klu rakyat yg kena maaf pun xda...kena nasihat lg pandu berhati2..bodoh,FALSE
"Dlm malaysia menteri je manusia , rakyat diperlaku mcm binatang kalau kes2 mcm ni....depa tak sedar dlm perlimen perangai menteri lebih teruk dr haiwan..",FALSE
kalau la yang jatuh tu rakyat marhain ni..alamatnya..yang hang p langgaq lobang tu wat apa..butaka bodohka.. dsbbkan kastalah Malaysian x maju maju. nk kerja pun pilih kata nk buat project pun ikut kasta..,FALSE
Bayangkan kalau kejadian kena kepada anak cik ahmad seorang petani. Anak cik ahmad patah 10.  Kau ingat #JKR nak minta maaf?? Duit hospital pun bayar sendiri tau. Dah hampir 50 tahun hidup. 1st time JKR minta maaf. Huuui.. tapi dia menteri. System WAZE dah Upgrade. Minta pengguna update jalan berlopak. Jangan kata sukar dipantau. Sekian.,FALSE
"Jkr Kuala Langat, nyawa rakyat ni takdak nilai ka? Tanya saja. Jangan makan gaji buta tau. Buat kerja tu bagi ikhlas. Tak berkat gaji anda2 semua kalau rakyat asyik menyumpah!",TRUE
Soh kj bwk basikal jalan2 highway pasir gudang pulak..,TRUE
Tu menteri yg kena kalau org biasa ntah le ambik tahu pun idak makan gaji but a je jkr ni,FALSE
Boleh sgt mereka buat kje dgn cepat bila ada aduan. Tapi tulah..,FALSE
Mohon basikal diharuskan di tengah jalan supaya pemantauan & pelanggaran lubang lebih effektif👍,FALSE
Kah3. Bila menteri laju je korg ya. Dah kena bambu ngan bos korg la tu 🤣  Kalo rakyat report korg wat bodo ja padahal kitorg la yg asik bayar cukai sana sini.,FALSE
yb langgar lubang...cepat je ambil tindakan....klu rakyat...bertau2n report pn x jln..😆,FALSE
sekali sekala MP kena pi opis naik moto pulak. Baru boleh nampak condition jalan raya mcm mana,FALSE
Jabatan tidor raya tngk jln tempat saya cameron tapah pening kepala,FALSE
Diorg xkan pantau..diorg biasa tunggu aduan baru bertindak.. dah budaya mcm tu..,FALSE
Maka boleh la berharap... Bnyk yb or menteri terpecol dekat setiap jalan yg berlubang...  Bru rkyat dpt hsil... Bru nmpk mntri punya jasa...,FALSE
"Pokpok menteri kna gatih ssikal plk, baru nampok jln rosak.",FALSE
"Mereka ini cuma mencari publisiti saja, selama ini  jalan berlubang dan rosak di merata tempat tidak diambil peduli sehinggakan golongan VVIP jatuh basikal heboh satu Malaysia dengan permohonan.maaf. rakyat marhaen yang jatuh di jalan raya siapa peduli?",FALSE
ni namanya double standard...kalau rakyat biasa yg kena kau rasa ader ker JKR nak buat mcm ni....,FALSE
Aikkk..bila menteri eksiden.beriya mintak maf..yg rakyat biasa ni...tejungkang kalang dah...dok pandang jerr kerr....,FALSE
Phuiii.. Wutohh lah.. Double standard!! Brotherhood jgk yg byk menampal lubang2 jerawat dijalan tu. lanciau lah jkr.,FALSE
YB dh tercedok jatuh pndi plak sedor jalan raya blobang.. kalo rakyat beshe2 tcedok jatuh buat donno je😑,FALSE
Ada group Jalan mana berlubang hari ni ka 🤔 kalau ada nak join - geng mengelak lubang,FALSE
"kalau lah Yb pergi berkayuh basikal di jalan Pan Borneo, hermmm..",TRUE
Tukarkan aje pengarah jkr kuala langat tu ke sandakan. Makan gaji buta.,FALSE
Jalan jeli ke dabong- jelawang- gua musang byk lubang,TRUE
Kalo menteri kena laju ja nk mintak maaf nk segerakan segala masalah yg tertunggak lama kalo orang biasa yg kna JKR pejam mata ja...😎😎,FALSE
